placement_id,front_json,rank,support_name,category_id,sphere_radius,clearance,pos_x,pos_y,pos_z,surface_z,viable,source_csv
1750,88cb9d3f-0703-455c-a951-8d04b2bb66a2.json,0,Cabinet.010,48,0.4699,0.6199,-5.2742,1.2048,0.9800,0.7800,True,prescan_batch_0003.csv
1751,fd90dff8-c4c7-444e-99a5-121388a02afc.json,0,Cabinet.013,48,0.4698,0.6198,-3.9150,2.9125,0.9800,0.7800,True,prescan_batch_0006.csv
1752,4e477be8-59b9-454f-a9c6-e3343faf1d2c.json,0,Cabinet.011,48,0.4697,0.6197,-1.3225,-3.9173,0.9800,0.7800,True,prescan_batch_0002.csv
1753,7f881e49-e02f-4524-b58c-ad6ff07d569e.json,0,Cabinet.011,48,0.4697,0.6197,4.3642,-4.2052,0.9800,0.7800,True,prescan_batch_0003.csv
1755,838bdb43-9217-4b8b-a6ea-340a256cca0e.json,0,Cabinet.001,48,0.4694,0.6194,4.1444,-4.1578,0.9950,0.7950,True,prescan_batch_0003.csv
1756,f18b38d2-6253-4593-b715-8ad6f55ae549.json,0,Cabinet.033,48,0.4691,0.6191,-5.4272,2.1844,1.0000,0.8000,True,prescan_batch_0006.csv
1757,e7eca112-5af8-463b-8ec4-096dee68334d.json,0,cabinet,48,0.4687,0.6187,-7.5898,2.9975,1.0488,0.8488,True,prescan_batch_0006.csv
1758,91e19c05-929c-416c-99c9-9d5ed3b6393c.json,0,Cabinet.123,48,0.4685,0.6185,6.8308,3.8553,1.0370,0.8370,True,prescan_batch_0003.csv
1770,2311eda9-dcda-45fb-89c3-0c068ed74b9c.json,0,Cabinet.003,48,0.4680,0.6180,1.5371,-0.4698,0.9800,0.7800,True,prescan_batch_0000.csv
1773,73c6b742-1dbf-406a-bda5-e7880efead98.json,0,Cabinet.030,48,0.4678,0.6178,-5.0781,3.0469,1.0000,0.8000,True,prescan_batch_0003.csv
1774,af2e8a6f-d173-482a-a922-23e242acef49.json,0,Cabinet.070,48,0.4678,0.6178,1.7670,-2.5823,1.0000,0.8000,True,prescan_batch_0004.csv
1776,5c650b8f-1b58-4e32-9469-9a3787bf88cc.json,0,Tea Table.008,3,0.4677,0.6177,2.7418,2.1152,1.0224,0.8224,True,prescan_batch_0002.csv
1777,d88c6598-b40e-4ea8-ac07-f4f1d80d7f31.json,0,Tea Table.008,3,0.4677,0.6177,1.0025,0.9994,1.0224,0.8224,True,prescan_batch_0005.csv
1778,d9f80253-8c05-4c78-9464-230008591d38.json,0,Tea Table.008,3,0.4677,0.6177,2.0797,1.6616,1.0224,0.8224,True,prescan_batch_0005.csv
1779,dcdb0e30-12fe-426d-9cfb-f163940668ea.json,0,Cabinet.014,48,0.4677,0.6177,2.8723,2.1332,0.9950,0.7950,True,prescan_batch_0005.csv
1780,e42d2cda-3beb-4996-9bf3-6d2278942239.json,0,Cabinet.012,48,0.4677,0.6177,-0.9183,-4.0951,0.9800,0.7800,True,prescan_batch_0006.csv
1782,91541891-8b2a-40d6-b15e-301ab75337b1.json,0,Cabinet.011,48,0.4674,0.6174,-5.0880,1.6498,0.9800,0.7800,True,prescan_batch_0003.csv
1783,e7fed67a-ded2-424e-93fd-c64e5a35ae8b.json,0,Cabinet.008,48,0.4670,0.6170,0.8098,-3.3255,0.9950,0.7950,True,prescan_batch_0006.csv
1786,13a2bf30-781b-4328-aa2e-47a78ffedfc8.json,0,table.009,36,0.4665,0.6165,-2.9591,-2.0158,1.0212,0.8212,True,prescan_batch_0000.csv
1787,61d3a1f7-cd93-42b1-979f-84da53dfdfcd.json,0,table.008,36,0.4665,0.6165,2.0529,5.3626,1.0212,0.8212,True,prescan_batch_0002.csv
1788,700043bd-15c3-4d12-9536-f75f2abfafa4.json,0,table.011,36,0.4665,0.6165,-0.0998,-1.8383,1.0212,0.8212,True,prescan_batch_0003.csv
1789,9c20cc98-5aca-45b2-be1f-880f6959e5b2.json,0,table.008,36,0.4665,0.6165,3.0738,0.5900,1.0212,0.8212,True,prescan_batch_0004.csv
1790,b0fe48b1-d6b1-4854-ba04-111d22289522.json,0,table.011,36,0.4665,0.6165,3.2554,3.9956,1.0212,0.8212,True,prescan_batch_0004.csv
1791,d37323ad-0553-41e2-99d3-e8ae35ec9ef6.json,0,table.009,36,0.4665,0.6165,-1.3226,2.3487,1.0212,0.8212,True,prescan_batch_0005.csv
1792,e16e222e-f9b3-41eb-983f-b6173f84c35a.json,0,table.013,36,0.4665,0.6165,-0.8758,-1.4521,1.0212,0.8212,True,prescan_batch_0006.csv
1793,eb8a0928-94bb-4434-bf48-07f311399345.json,0,table.009,36,0.4665,0.6165,-1.6695,0.3912,1.0212,0.8212,True,prescan_batch_0006.csv
1794,36e41e39-505b-48f5-ac9c-ae7f3898ef3a.json,0,Cabinet.011,48,0.4662,0.6162,-5.1189,-2.6055,0.9800,0.7800,True,prescan_batch_0001.csv
1795,7a1e44d1-5828-441d-b041-238b1f0cb76b.json,0,Cabinet.129,48,0.4661,0.6161,6.9087,3.8577,1.0000,0.8000,True,prescan_batch_0003.csv
1796,6064cd7d-6922-4b76-bdb6-08f50aea6097.json,0,Cabinet.009,48,0.4660,0.6160,0.5262,-2.4421,0.9800,0.7800,True,prescan_batch_0002.csv
1805,f4b3956a-77ba-4bf2-accf-e6e582f6717c.json,0,Cabinet.013,48,0.4653,0.6153,-1.2105,-5.6464,0.9800,0.7800,True,prescan_batch_0006.csv
1807,cfc0e878-ba80-43f0-9a54-45a4850e4ecd.json,0,Cabinet.009,48,0.4649,0.6149,-2.9327,-5.4371,0.9800,0.7800,True,prescan_batch_0005.csv
1809,a5d1492c-2e00-4992-8375-23efd0389ab3.json,0,Cabinet.089,48,0.4646,0.6146,2.5862,-5.1710,1.0000,0.8000,True,prescan_batch_0004.csv
1812,e9ebe917-5812-429a-9154-913dcacb49ff.json,0,table.012,36,0.4643,0.6143,0.9774,-2.4713,1.0212,0.8212,True,prescan_batch_0006.csv
1813,71b6e531-ed61-4ff3-8816-5f1b0ebbb464.json,0,Cabinet.050,48,0.4632,0.6132,3.2254,0.5506,0.9000,0.7000,True,prescan_batch_0003.csv
1814,bc4abfa8-a703-4b62-9e95-6e82e7e0f96d.json,0,Cabinet.114,48,0.4631,0.6131,-5.1250,-0.9493,1.0370,0.8370,True,prescan_batch_0005.csv
1815,44528e8d-3139-4496-b314-49a4307bc580.json,0,Cabinet.067,48,0.4628,0.6128,0.3772,-2.9060,1.0000,0.8000,True,prescan_batch_0001.csv
1816,6b5927ff-09d5-41bc-9a9d-e3eade0ca7ac.json,0,cabinet.005,48,0.4625,0.6125,-6.0607,0.3135,1.1020,0.9020,True,prescan_batch_0002.csv
1817,5b991136-5594-403a-8c89-af34b8e21cb0.json,0,Cabinet.008,48,0.4618,0.6118,-0.2696,4.5007,0.9950,0.7950,True,prescan_batch_0002.csv
1818,0857b91d-e04a-497a-ac00-7d912e032e99.json,0,Cabinet.059,48,0.4610,0.6110,-5.0659,2.4935,1.0370,0.8370,True,prescan_batch_0000.csv
1819,8b708387-4b58-4cfc-8e23-2339ad15d34a.json,0,Cabinet.045,48,0.4610,0.6110,-6.8810,-3.0863,1.0220,0.8220,True,prescan_batch_0003.csv
1822,6ce404bd-9c24-4a3b-869f-5217310e3741.json,0,Cabinet.079,48,0.4605,0.6105,2.5619,-0.5730,1.0170,0.8170,True,prescan_batch_0002.csv
1823,04f7a09d-08be-4e6f-965d-b655e0f654fe.json,0,Cabinet.003,48,0.4599,0.6099,0.6319,2.2273,0.9800,0.7800,True,prescan_batch_0000.csv
1824,2cb63f1b-2839-4be4-aa39-b19dc377c8fc.json,0,Cabinet.004,48,0.4597,0.6097,4.9368,-0.8352,0.9800,0.7800,True,prescan_batch_0001.csv
1825,fc153156-cd47-431b-bb9b-5f6420f3ffca.json,0,Cabinet.023,48,0.4596,0.6096,1.7099,-1.1531,1.0000,0.8000,True,prescan_batch_0006.csv
1826,5d9ce2ba-db3c-4c78-8c5a-3bdb1d61de88.json,0,Cabinet.004,48,0.4591,0.6091,-4.9651,2.4926,0.9800,0.7800,True,prescan_batch_0002.csv
1827,1a2853ed-7b80-419a-9707-7107959afeff.json,0,Cabinet.010,48,0.4589,0.6089,2.0952,-0.7301,0.9950,0.7950,True,prescan_batch_0000.csv
1828,ba4c65ee-d027-43fe-9542-e1aa9c2b3b1c.json,0,Cabinet.062,48,0.4569,0.6069,-6.3485,2.4989,1.0000,0.8000,True,prescan_batch_0004.csv
1829,c807b9e8-cc51-46f9-9eb3-5573742f106a.json,0,Cabinet.008,48,0.4569,0.6069,6.1258,1.1858,0.9800,0.7800,True,prescan_batch_0005.csv
1830,38eaa188-af70-4d5e-8434-0135c0b477e2.json,0,Cabinet.009,48,0.4566,0.6066,-3.4792,1.4020,0.9800,0.7800,True,prescan_batch_0001.csv
1832,ade53c13-6e71-417d-a489-a9f30116cb9d.json,0,Cabinet.036,48,0.4563,0.6063,-0.1547,-1.8738,1.0370,0.8370,True,prescan_batch_0004.csv
1833,6c6da165-485a-41a8-9870-75cb9f39c017.json,0,Cabinet.004,48,0.4558,0.6058,-1.8996,-1.9296,0.9800,0.7800,True,prescan_batch_0002.csv
1835,ecfd0c00-3442-4962-bc25-270db6214ab7.json,0,Cabinet.032,48,0.4553,0.6053,2.4064,3.5758,1.0000,0.8000,True,prescan_batch_0006.csv
1836,b4c7e5bf-1c64-4047-86f0-1534d8735a0d.json,0,Cabinet.001,48,0.4550,0.6050,2.8238,0.6571,0.9950,0.7950,True,prescan_batch_0004.csv
1837,1cb14b6d-4bb2-4bd1-8792-31e32ceb679a.json,0,Cabinet.012,48,0.4549,0.6049,0.9934,5.7194,0.9800,0.7800,True,prescan_batch_0000.csv
1838,33c06ec4-aaa3-40cf-8498-e8549285ab8d.json,0,Cabinet.009,48,0.4549,0.6049,5.1337,3.4426,0.9800,0.7800,True,prescan_batch_0001.csv
1840,56b06767-5d8d-4a9d-9f2d-148ee5c2c4ae.json,0,Cabinet.091,48,0.4545,0.6045,3.3344,2.1325,1.0000,0.8000,True,prescan_batch_0002.csv
1841,aa864471-da98-4da0-b383-461f994d2531.json,0,Cabinet.030,48,0.4540,0.6040,2.9093,0.7924,1.0370,0.8370,True,prescan_batch_0004.csv
1842,c16ecf1f-acf5-4585-8327-b8baf7eed8e4.json,0,Cabinet.030,48,0.4540,0.6040,2.9932,0.7580,1.0370,0.8370,True,prescan_batch_0005.csv
1843,45901852-d737-4d77-8e67-cf416d449fe2.json,0,Cabinet.085,48,0.4539,0.6039,-4.6638,-1.5310,1.0000,0.8000,True,prescan_batch_0001.csv
1844,b64e1a46-dbb0-4d5c-b504-971cd38dba07.json,0,Cabinet.011,48,0.4537,0.6037,-2.9828,-1.4121,0.9800,0.7800,True,prescan_batch_0004.csv
1846,09909663-6896-4cb8-993e-4417342d8d44.json,0,Cabinet.009,48,0.4530,0.6030,-0.6022,-0.5382,0.9800,0.7800,True,prescan_batch_0000.csv
1847,b3fedd99-d4eb-4a8c-bbb1-46a3d40f8e13.json,0,Cabinet.082,48,0.4522,0.6022,3.9282,-2.3566,1.0000,0.8000,True,prescan_batch_0004.csv
1848,3f6df3ff-611d-4259-a65f-57641b3e993e.json,0,Cabinet.012,48,0.4521,0.6021,-8.1107,1.5856,0.9950,0.7950,True,prescan_batch_0001.csv
1849,217efefa-4ae0-4164-964b-81565ed1f4d9.json,0,table.012,36,0.4517,0.6017,-1.9300,3.0838,0.9406,0.7406,True,prescan_batch_0000.csv
1850,6d6fdc9f-a267-445f-9292-661f6ebeccfe.json,0,table.045,36,0.4517,0.6017,1.4586,1.0615,0.9406,0.7406,True,prescan_batch_0002.csv
1851,a2126d4e-1c3d-466d-8f5a-dc361b4fb722.json,0,table.045,36,0.4517,0.6017,1.4582,1.0615,0.9406,0.7406,True,prescan_batch_0004.csv
1852,ab7e41d0-fc12-46f5-bc64-56b18bca9b15.json,0,Cabinet.012,48,0.4517,0.6017,3.4513,-1.2650,0.9800,0.7800,True,prescan_batch_0004.csv
1854,f3b70889-71b2-4dbe-87df-02ba6788734c.json,0,Cabinet.012,48,0.4507,0.6007,-0.9807,-4.5020,0.9950,0.7950,True,prescan_batch_0006.csv
1856,2a001497-73d9-4172-a89a-90ce19d94ed2.json,0,Cabinet.011,48,0.4501,0.6001,-2.4429,-1.9382,0.9800,0.7800,True,prescan_batch_0001.csv
1857,d5514ff3-afae-4ce4-b98e-5f83bf4172eb.json,0,Cabinet.009,48,0.4501,0.6001,-2.0849,-1.1066,0.9800,0.7800,True,prescan_batch_0005.csv
1858,cc37c4d0-eb48-4927-9685-5cf72c25823d.json,0,Cabinet.004,48,0.4499,0.5999,4.8015,-0.2940,0.9800,0.7800,True,prescan_batch_0005.csv
1859,ce7c6e7d-de5d-42d8-921d-50c2facdab7c.json,0,Cabinet.001,48,0.4497,0.5997,-1.4121,4.3456,0.9950,0.7950,True,prescan_batch_0005.csv
1860,ebead38b-ebb9-4569-a92f-f71668596b7c.json,0,Cabinet.011,48,0.4492,0.5992,-1.7930,-4.4919,0.9800,0.7800,True,prescan_batch_0006.csv
1861,a6f00664-d901-4393-8b77-9b743c5ebf09.json,0,cabinet,48,0.4491,0.5991,3.8489,2.3245,1.0420,0.8420,True,prescan_batch_0004.csv
1862,fbbcd9c7-e432-4058-94df-5861a0f8e889.json,0,Cabinet.045,48,0.4486,0.5986,-0.7360,-1.2111,1.0000,0.8000,True,prescan_batch_0006.csv
1863,be5e905c-cad3-4b8a-8f0b-1c3e93996efc.json,0,Cabinet.003,48,0.4483,0.5983,4.0663,-4.0330,0.9800,0.7800,True,prescan_batch_0005.csv
1865,6be7ef9a-98d9-4d32-8b0c-c0d2b1ca3bbe.json,0,Cabinet.010,48,0.4479,0.5979,-3.4580,-0.4668,0.9800,0.7800,True,prescan_batch_0002.csv
1867,4ba8a28c-b40f-45f8-8329-b13bcb70ff02.json,0,Cabinet.044,48,0.4469,0.5969,1.8577,-2.1827,0.9000,0.7000,True,prescan_batch_0002.csv
1868,356c1ca5-db03-4d93-84a7-b81662902c98.json,0,Cabinet.080,48,0.4468,0.5968,-2.2975,2.1327,1.0000,0.8000,True,prescan_batch_0001.csv
1871,e2ca3b88-0619-4841-81f7-6dd37d684149.json,0,Cabinet.007,48,0.4460,0.5960,-0.8021,-1.2811,0.9800,0.7800,True,prescan_batch_0006.csv
1878,c7f22934-9a25-418c-adaf-4d23a6447d63.json,0,Cabinet.011,48,0.4448,0.5948,-2.2600,1.9936,0.9800,0.7800,True,prescan_batch_0005.csv
1880,22ff7a9f-b05a-445f-9b6d-61fa00adcf09.json,0,Cabinet.003,48,0.4445,0.5945,0.8523,-7.0946,0.9800,0.7800,True,prescan_batch_0000.csv
1881,3f399a35-6dec-4245-8356-dd37726f2d5a.json,0,Cabinet.069,48,0.4445,0.5945,-8.0605,0.6897,1.0000,0.8000,True,prescan_batch_0001.csv
1882,871c17d3-2715-481b-ac9c-77f8ff7ca3ca.json,0,Cabinet.127,48,0.4445,0.5945,-1.2540,-6.2296,2.8000,2.6000,True,prescan_batch_0003.csv
1883,14d51b10-6120-4370-acdb-fe94baaed5a2.json,0,Cabinet.136,48,0.4442,0.5942,4.1237,2.5683,1.0000,0.8000,True,prescan_batch_0000.csv
1889,0032b185-4914-49e5-b973-f82271674308.json,0,Cabinet.010,48,0.4430,0.5930,-6.0820,-7.5231,0.9950,0.7950,True,prescan_batch_0000.csv
1891,3aad7ee0-e494-4a55-b296-d55005b8ebc8.json,0,Cabinet.004,48,0.4430,0.5930,-1.4902,-6.1445,0.9800,0.7800,True,prescan_batch_0001.csv
1893,5688d36e-44d9-4420-9a4a-501418b5f2b8.json,0,Cabinet.013,48,0.4423,0.5923,1.7873,2.7207,0.9800,0.7800,True,prescan_batch_0002.csv
1894,eb4a0c67-758b-4f7a-b1a8-a339d8545e78.json,0,table.009,36,0.4423,0.5923,0.5705,-0.0472,1.3985,1.1985,True,prescan_batch_0006.csv
1895,6c1d8d9b-81e5-4716-9a1e-b200ab102922.json,0,Cabinet.065,48,0.4422,0.5922,-1.1324,3.8059,1.0870,0.8870,True,prescan_batch_0002.csv
1896,c6c726a2-8051-48ee-b099-edd487682340.json,0,Cabinet.040,48,0.4408,0.5908,-0.5403,2.4648,1.0000,0.8000,True,prescan_batch_0005.csv
1897,ea328f5b-1235-4041-9b77-8fc1a7eea639.json,0,Cabinet.010,48,0.4405,0.5905,5.0134,0.5675,0.9950,0.7950,True,prescan_batch_0006.csv
1898,015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a.json,0,Cabinet.016,48,0.4400,0.5900,5.0239,3.3826,0.9700,0.7700,True,prescan_batch_0000.csv
1899,b431cac1-4a5d-4b98-b646-093edc6b55e8.json,0,Cabinet.016,48,0.4400,0.5900,5.0405,3.3754,0.9700,0.7700,True,prescan_batch_0004.csv
1900,0f8fa784-6039-4bbc-a439-8fbfffa3a43a.json,0,Cabinet.015,48,0.4397,0.5897,3.9128,-2.9065,0.9800,0.7800,True,prescan_batch_0000.csv
1901,c6f34873-6b70-4140-8ceb-48078dfe53c9.json,0,Cabinet.059,48,0.4397,0.5897,3.2724,1.1853,1.0350,0.8350,True,prescan_batch_0005.csv
1902,ff7b42d9-0e58-4847-8d47-f793a11cd3bd.json,0,Cabinet.011,48,0.4396,0.5896,0.1900,-1.6179,0.9800,0.7800,True,prescan_batch_0006.csv
1903,05b8982b-6b8c-40e4-880e-07bc7de301b4.json,0,Cabinet.037,48,0.4393,0.5893,5.7265,3.3718,1.0370,0.8370,True,prescan_batch_0000.csv
1904,a9f95562-fcfa-4da6-bd23-d537e751d8b5.json,0,Cabinet.028,48,0.4393,0.5893,-1.0462,-1.0274,1.0220,0.8220,True,prescan_batch_0004.csv
1907,53db8493-091d-439b-b73c-18156bafe3bd.json,0,Cabinet.015,48,0.4389,0.5889,3.4266,-3.1553,0.9800,0.7800,True,prescan_batch_0002.csv
1908,54b8104f-05e8-49a4-a8df-004a3ed42064.json,0,Cabinet.015,48,0.4389,0.5889,3.8634,1.5563,0.9800,0.7800,True,prescan_batch_0002.csv
1909,2c55e5c8-0ec5-4f98-b0cc-1c6dd0418815.json,0,Cabinet.050,48,0.4387,0.5887,-1.7068,-0.5730,1.0220,0.8220,True,prescan_batch_0001.csv
1910,a4589734-7087-4f17-8f52-a7d7797ff175.json,0,Cabinet.003,48,0.4385,0.5885,3.6896,-1.7515,0.9800,0.7800,True,prescan_batch_0004.csv
1911,ccb101be-f9ff-49f5-9bcc-6f012149ba13.json,0,Cabinet.076,48,0.4383,0.5883,-6.4699,3.8262,1.0220,0.8220,True,prescan_batch_0005.csv
1912,2e3dc383-7463-471b-a083-5c74edc8cc8b.json,0,Cabinet.008,48,0.4382,0.5882,-3.8773,-5.4810,0.9950,0.7950,True,prescan_batch_0001.csv
1913,aa68313f-ad9c-4f85-94d6-456824df7fda.json,0,Cabinet.011,48,0.4378,0.5878,0.4326,1.6795,0.9800,0.7800,True,prescan_batch_0004.csv
1914,35602a52-6ddc-4137-ab5e-45296190513c.json,0,Cabinet.004,48,0.4375,0.5875,0.9967,-0.1581,0.9800,0.7800,True,prescan_batch_0001.csv
1915,88e59754-af7c-44d0-bd64-0a958a919cc5.json,0,Cabinet.014,48,0.4371,0.5871,1.3659,3.9666,0.9800,0.7800,True,prescan_batch_0003.csv
1916,1356d896-5300-4be9-aa8c-84b71b07d407.json,0,Cabinet.008,48,0.4369,0.5869,3.6010,1.0896,0.9800,0.7800,True,prescan_batch_0000.csv
1917,bc0350c2-881a-454b-bc7f-1b18d51d548c.json,0,Cabinet.060,48,0.4363,0.5863,2.4505,-1.5586,1.0000,0.8000,True,prescan_batch_0005.csv
1921,6a2b8eab-9d8b-4efa-9823-7089483c9faa.json,0,Cabinet.003,48,0.4354,0.5854,5.1466,3.0844,0.9800,0.7800,True,prescan_batch_0002.csv
1922,a9d64d89-ea72-46da-8b1f-b66dedcb82f9.json,0,Cabinet.012,48,0.4352,0.5852,0.3110,2.5489,0.9950,0.7950,True,prescan_batch_0004.csv
1926,76815557-7eb8-4328-bcbb-bc4fb45d2253.json,0,Cabinet.011,48,0.4335,0.5835,-1.2868,-3.7534,0.9800,0.7800,True,prescan_batch_0003.csv
1927,6ae193c4-4fe1-42e8-b2dd-38ded31b7f12.json,0,Cabinet.004,48,0.4333,0.5833,2.1356,-2.0925,0.9800,0.7800,True,prescan_batch_0002.csv
1929,0d1cc664-0f78-44f4-b6dc-3871e09decab.json,0,Cabinet.012,48,0.4329,0.5829,-1.4802,-6.2986,0.9800,0.7800,True,prescan_batch_0000.csv
1931,6dd08157-3609-4a98-856e-2afc73369fbc.json,0,Cabinet.011,48,0.4325,0.5825,-1.4946,1.9524,0.9800,0.7800,True,prescan_batch_0002.csv
1934,28b11be7-f793-4502-ae7d-3d1ae81eb8c7.json,0,Cabinet.127,48,0.4314,0.5814,-1.1710,-6.2167,2.8000,2.6000,True,prescan_batch_0001.csv
1936,d4a8cfa5-defc-4e34-9ea8-fa5640b9a017.json,0,Desk.014,81,0.4314,0.5814,2.9956,1.2832,0.9746,0.7746,True,prescan_batch_0005.csv
1938,530bcdea-b936-41ad-888c-18d6c7d8fd33.json,0,Cabinet.012,48,0.4309,0.5809,2.1251,-1.6003,0.9800,0.7800,True,prescan_batch_0002.csv
1939,11eb078d-7eee-4c82-a748-34a7e2c6c7f4.json,0,Cabinet.003,48,0.4307,0.5807,-0.9536,0.6378,0.9800,0.7800,True,prescan_batch_0000.csv
1940,5668edb2-684c-4802-82a1-57557fb617b0.json,0,Cabinet.071,48,0.4306,0.5806,0.1026,3.6323,1.0000,0.8000,True,prescan_batch_0002.csv
1941,01aa1db0-b73a-4270-807c-1b73268aac3b.json,0,Cabinet.057,48,0.4304,0.5804,-3.6960,0.9509,1.0001,0.8001,True,prescan_batch_0000.csv
1942,2a6d5f03-79ed-4fde-83c4-1548ef7082d0.json,0,Cabinet.012,48,0.4303,0.5803,5.0983,2.2947,1.0360,0.8360,True,prescan_batch_0001.csv
1953,758337f9-590b-4b4d-9397-17f273f96289.json,0,Cabinet.011,48,0.4285,0.5785,2.1439,0.3690,0.9800,0.7800,True,prescan_batch_0003.csv
1954,3a0265cf-f63d-4f8d-b167-751cd9bedeb2.json,0,Cabinet.077,48,0.4284,0.5784,3.3535,1.7182,1.0370,0.8370,True,prescan_batch_0001.csv
1955,57b05d11-5406-46fa-b900-10aa390200b8.json,0,Cabinet.065,48,0.4282,0.5782,-2.3430,-2.7318,1.0000,0.8000,True,prescan_batch_0002.csv
1957,af2d9603-c0c1-492d-b80b-e7805aae3038.json,0,Cabinet.013,48,0.4279,0.5779,4.0402,1.9877,0.9800,0.7800,True,prescan_batch_0004.csv
1961,fd9ec869-05a9-4f85-8478-d3932abde306.json,0,Cabinet.004,48,0.4265,0.5765,4.1768,-4.1863,0.9800,0.7800,True,prescan_batch_0006.csv
1962,72f75ed4-ab5e-466e-ab6a-7672b31ceb93.json,0,Cabinet.055,48,0.4263,0.5763,5.1665,1.2535,1.0000,0.8000,True,prescan_batch_0003.csv
1963,b1b053a9-b268-4f62-a06d-b9b9325c5092.json,0,Cabinet.074,48,0.4263,0.5763,2.6215,-1.5119,1.0000,0.8000,True,prescan_batch_0004.csv
1964,3b47f40d-c402-41b7-9f43-bd0572c2f72b.json,0,Cabinet.007,48,0.4260,0.5760,-0.8881,-1.3131,0.9800,0.7800,True,prescan_batch_0001.csv
1965,c5c99bbd-e9d2-40ff-b46c-43ed48e08864.json,0,Cabinet.003,48,0.4260,0.5760,-5.6861,1.6905,0.9800,0.7800,True,prescan_batch_0005.csv
1966,ff48ced7-689e-4292-a199-47435e73e3fa.json,0,Cabinet.112,48,0.4258,0.5758,3.1649,-1.1188,1.0220,0.8220,True,prescan_batch_0006.csv
1967,1283c8a5-b589-48a8-a6c9-486791da56ff.json,0,table.014,36,0.4256,0.5756,-5.0614,5.2020,0.9658,0.7658,True,prescan_batch_0000.csv
1968,7fe08405-d4de-48f9-9435-ba3c18de84b6.json,0,table.010,36,0.4256,0.5756,-1.8379,2.6951,0.9658,0.7658,True,prescan_batch_0003.csv
1969,bbf5f0c3-25b9-4288-afa1-f2545fab15ba.json,0,table.054,36,0.4256,0.5756,-1.6370,-1.4966,0.9658,0.7658,True,prescan_batch_0005.csv
1970,e473a3f5-cdae-4ca1-8c91-6c7aa9f3270e.json,0,Cabinet.040,48,0.4255,0.5755,-4.4320,3.5275,1.0220,0.8220,True,prescan_batch_0006.csv
1972,8270c12f-973b-42ef-ace3-ce6e331d122e.json,0,Cabinet.013,48,0.4250,0.5750,6.2183,-0.7020,0.9800,0.7800,True,prescan_batch_0003.csv
1974,3e2a08c1-5a26-453c-bc8f-a6058ddd6952.json,0,Cabinet.003,48,0.4245,0.5745,4.5505,0.0418,0.9800,0.7800,True,prescan_batch_0001.csv
1975,adec71fc-bda9-43cb-8158-e70b7a16df8d.json,0,Cabinet.003,48,0.4245,0.5745,3.4853,-1.3316,0.9800,0.7800,True,prescan_batch_0004.csv
1976,d25c96c5-d328-48d1-84f8-ea4ee5207a72.json,0,Cabinet.003,48,0.4245,0.5745,4.3399,-1.0366,0.9800,0.7800,True,prescan_batch_0005.csv
1977,6995dbb7-6399-4d3e-b8e1-89d5b309c5aa.json,0,Cabinet.004,48,0.4239,0.5739,4.5671,-3.8106,0.9800,0.7800,True,prescan_batch_0002.csv
1978,9ba61fbc-ec92-4421-932b-68f5adb9b08e.json,0,Cabinet.003,48,0.4239,0.5739,4.3178,-0.8376,0.9800,0.7800,True,prescan_batch_0004.csv
1979,47f0a907-5b60-4511-82c4-9f56aa4e1010.json,0,Cabinet.003,48,0.4237,0.5737,4.5624,-5.3960,1.0300,0.8300,True,prescan_batch_0001.csv
1981,0f7d04b8-9de9-4e07-9a44-0cdb8b2703f4.json,0,Cabinet.012,48,0.4236,0.5736,2.8988,-5.4315,0.9800,0.7800,True,prescan_batch_0000.csv
1982,caaf690b-c16f-45ba-88f1-45cafd0a2a9b.json,0,Cabinet.120,48,0.4235,0.5735,-4.7695,-3.6987,1.0370,0.8370,True,prescan_batch_0005.csv
1983,0be0e89a-9965-4f38-8dbb-ea220f2f5fc1.json,0,Cabinet.003,48,0.4233,0.5733,-0.4597,-0.6196,0.9800,0.7800,True,prescan_batch_0000.csv
1985,f16b70be-bcb5-4845-8b84-82b2e5b9b3cc.json,0,Cabinet.008,48,0.4226,0.5726,-3.0850,2.7717,0.9950,0.7950,True,prescan_batch_0006.csv
1987,9b8b8318-45e8-4518-ba42-6512352c5ca1.json,0,Cabinet.008,48,0.4220,0.5720,-0.3509,-0.6002,0.9950,0.7950,True,prescan_batch_0004.csv
1988,1870ac5e-aa92-4d22-955f-814c8a6cc29b.json,0,Cabinet.080,48,0.4219,0.5719,-1.8783,2.1084,1.0000,0.8000,True,prescan_batch_0000.csv
1990,0ed12a92-fdda-4476-a267-e076b77646c5.json,0,Cabinet.085,48,0.4217,0.5717,2.6374,-3.4693,1.0000,0.8000,True,prescan_batch_0000.csv
1992,35a3b63f-83c0-4bdd-aef5-4f7c5df8c5d7.json,0,Cabinet.051,48,0.4213,0.5713,3.8492,3.6037,0.9220,0.7220,True,prescan_batch_0001.csv
1993,d7f58cb3-294b-4406-8220-be5438da8611.json,0,Cabinet.114,48,0.4213,0.5713,-4.9277,-3.8638,1.0220,0.8220,True,prescan_batch_0005.csv
1996,1cc0fd55-1c5a-4885-a2de-f30c6d387353.json,0,Cabinet.004,48,0.4186,0.5686,-1.4434,-4.1296,0.9800,0.7800,True,prescan_batch_0000.csv
1999,cb300b0a-3072-44a1-9f4d-dd75497ab9c5.json,0,Cabinet.011,48,0.4179,0.5679,-4.1498,1.2939,0.9800,0.7800,True,prescan_batch_0005.csv
